receive_time_ns,parse_ok,error,source_topic,source_stamp_sec,unity_update_time_sec,latency_ms,joint_count,raw_data
1783590622553726134,True,,/joint_states,1783590622.47846,1783590622.508,29.541,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590622.478460000,""unity_update_time_sec"":1783590622.508,""latency_ms"":29.541,""joint_count"":9}"
1783590622641936101,True,,/joint_states,1783590622.57683,1783590622.59,13.173,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590622.576830000,""unity_update_time_sec"":1783590622.590,""latency_ms"":13.173,""joint_count"":9}"
1783590622741659193,True,,/joint_states,1783590622.67531,1783590622.688,12.689,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590622.675310000,""unity_update_time_sec"":1783590622.688,""latency_ms"":12.689,""joint_count"":9}"
1783590622841353480,True,,/joint_states,1783590622.77757,1783590622.79,12.432,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590622.777570000,""unity_update_time_sec"":1783590622.790,""latency_ms"":12.432,""joint_count"":9}"
1783590622934634682,True,,/joint_states,1783590622.87594,1783590622.89,14.062,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590622.875940000,""unity_update_time_sec"":1783590622.890,""latency_ms"":14.062,""joint_count"":9}"
1783590623037412380,True,,/joint_states,1783590622.97826,1783590622.99,11.737,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590622.978260000,""unity_update_time_sec"":1783590622.990,""latency_ms"":11.737,""joint_count"":9}"
1783590623139629200,True,,/joint_states,1783590623.07665,1783590623.088,11.347,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590623.076650000,""unity_update_time_sec"":1783590623.088,""latency_ms"":11.347,""joint_count"":9}"
1783590623241999860,True,,/joint_states,1783590623.17499,1783590623.188,13.009,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590623.174990000,""unity_update_time_sec"":1783590623.188,""latency_ms"":13.009,""joint_count"":9}"
1783590623339684581,True,,/joint_states,1783590623.27732,1783590623.288,10.681,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590623.277320000,""unity_update_time_sec"":1783590623.288,""latency_ms"":10.681,""joint_count"":9}"
1783590623446716194,True,,/joint_states,1783590623.37577,1783590623.389,13.226,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590623.375770000,""unity_update_time_sec"":1783590623.389,""latency_ms"":13.226,""joint_count"":9}"
1783590623562320761,True,,/joint_states,1783590623.4798,1783590623.508,28.198,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590623.479800000,""unity_update_time_sec"":1783590623.508,""latency_ms"":28.198,""joint_count"":9}"
1783590623649626604,True,,/joint_states,1783590623.57642,1783590623.596,19.581,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590623.576420000,""unity_update_time_sec"":1783590623.596,""latency_ms"":19.581,""joint_count"":9}"
1783590623742389551,True,,/joint_states,1783590623.67862,1783590623.688,9.384,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590623.678620000,""unity_update_time_sec"":1783590623.688,""latency_ms"":9.384,""joint_count"":9}"
1783590623841559991,True,,/joint_states,1783590623.777,1783590623.79,12.998,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590623.777000000,""unity_update_time_sec"":1783590623.790,""latency_ms"":12.998,""joint_count"":9}"
1783590623964036778,True,,/joint_states,1783590623.87936,1783590623.888,8.637,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590623.879360000,""unity_update_time_sec"":1783590623.888,""latency_ms"":8.637,""joint_count"":9}"
1783590624072196216,True,,/joint_states,1783590623.97778,1783590623.987,9.216,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590623.977780000,""unity_update_time_sec"":1783590623.987,""latency_ms"":9.216,""joint_count"":9}"
1783590624146440967,True,,/joint_states,1783590624.07606,1783590624.089,12.943,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590624.076060000,""unity_update_time_sec"":1783590624.089,""latency_ms"":12.943,""joint_count"":9}"
1783590624262199365,True,,/joint_states,1783590624.17831,1783590624.188,9.689,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590624.178310000,""unity_update_time_sec"":1783590624.188,""latency_ms"":9.689,""joint_count"":9}"
1783590624364134775,True,,/joint_states,1783590624.27682,1783590624.287,10.18,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590624.276820000,""unity_update_time_sec"":1783590624.287,""latency_ms"":10.180,""joint_count"":9}"
1783590624460301715,True,,/joint_states,1783590624.37929,1783590624.39,10.714,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590624.379290000,""unity_update_time_sec"":1783590624.390,""latency_ms"":10.714,""joint_count"":9}"
1783590624562058269,True,,/joint_states,1783590624.47743,1783590624.488,10.57,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590624.477430000,""unity_update_time_sec"":1783590624.488,""latency_ms"":10.570,""joint_count"":9}"
1783590624650717943,True,,/joint_states,1783590624.57596,1783590624.591,15.043,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590624.575960000,""unity_update_time_sec"":1783590624.591,""latency_ms"":15.043,""joint_count"":9}"
1783590624745774511,True,,/joint_states,1783590624.67808,1783590624.688,9.922,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590624.678080000,""unity_update_time_sec"":1783590624.688,""latency_ms"":9.922,""joint_count"":9}"
1783590624844488240,True,,/joint_states,1783590624.77637,1783590624.79,13.632,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590624.776370000,""unity_update_time_sec"":1783590624.790,""latency_ms"":13.632,""joint_count"":9}"
1783590624938341781,True,,/joint_states,1783590624.87872,1783590624.887,8.282,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590624.878720000,""unity_update_time_sec"":1783590624.887,""latency_ms"":8.282,""joint_count"":9}"
1783590625033289454,True,,/joint_states,1783590624.97712,1783590624.987,9.88,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590624.977120000,""unity_update_time_sec"":1783590624.987,""latency_ms"":9.880,""joint_count"":9}"
1783590625139096400,True,,/joint_states,1783590625.07948,1783590625.088,8.52,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590625.079480000,""unity_update_time_sec"":1783590625.088,""latency_ms"":8.520,""joint_count"":9}"
1783590625236400613,True,,/joint_states,1783590625.17776,1783590625.187,9.237,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590625.177760000,""unity_update_time_sec"":1783590625.187,""latency_ms"":9.237,""joint_count"":9}"
1783590625341711864,True,,/joint_states,1783590625.28008,1783590625.287,6.925,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590625.280080000,""unity_update_time_sec"":1783590625.287,""latency_ms"":6.925,""joint_count"":9}"
1783590625443473046,True,,/joint_states,1783590625.37867,1783590625.398,19.327,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590625.378670000,""unity_update_time_sec"":1783590625.398,""latency_ms"":19.327,""joint_count"":9}"
1783590625545388138,True,,/joint_states,1783590625.47678,1783590625.489,12.218,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590625.476780000,""unity_update_time_sec"":1783590625.489,""latency_ms"":12.218,""joint_count"":9}"
1783590625641564266,True,,/joint_states,1783590625.57907,1783590625.589,9.934,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590625.579070000,""unity_update_time_sec"":1783590625.589,""latency_ms"":9.934,""joint_count"":9}"
1783590625745765085,True,,/joint_states,1783590625.67754,1783590625.687,9.464,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590625.677540000,""unity_update_time_sec"":1783590625.687,""latency_ms"":9.464,""joint_count"":9}"
1783590625836999871,True,,/joint_states,1783590625.77967,1783590625.787,7.325,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590625.779670000,""unity_update_time_sec"":1783590625.787,""latency_ms"":7.325,""joint_count"":9}"
1783590625942091168,True,,/joint_states,1783590625.87815,1783590625.889,10.846,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590625.878150000,""unity_update_time_sec"":1783590625.889,""latency_ms"":10.846,""joint_count"":9}"
1783590626044992829,True,,/joint_states,1783590625.98046,1783590625.995,14.542,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590625.980460000,""unity_update_time_sec"":1783590625.995,""latency_ms"":14.542,""joint_count"":9}"
1783590626145199001,True,,/joint_states,1783590626.07891,1783590626.105,26.086,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590626.078910000,""unity_update_time_sec"":1783590626.105,""latency_ms"":26.086,""joint_count"":9}"
1783590626256910663,True,,/joint_states,1783590626.17718,1783590626.199,21.82,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590626.177180000,""unity_update_time_sec"":1783590626.199,""latency_ms"":21.820,""joint_count"":9}"
1783590626340801992,True,,/joint_states,1783590626.27951,1783590626.294,14.492,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590626.279510000,""unity_update_time_sec"":1783590626.294,""latency_ms"":14.492,""joint_count"":9}"
1783590626468912314,True,,/joint_states,1783590626.37798,1783590626.388,10.016,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590626.377980000,""unity_update_time_sec"":1783590626.388,""latency_ms"":10.016,""joint_count"":9}"
1783590626627268820,True,,/joint_states,1783590626.48032,1783590626.494,13.677,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590626.480320000,""unity_update_time_sec"":1783590626.494,""latency_ms"":13.677,""joint_count"":9}"
1783590626653556986,True,,/joint_states,1783590626.57855,1783590626.604,25.449,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590626.578550000,""unity_update_time_sec"":1783590626.604,""latency_ms"":25.449,""joint_count"":9}"
1783590626760466839,True,,/joint_states,1783590626.68072,1783590626.705,24.277,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590626.680720000,""unity_update_time_sec"":1783590626.705,""latency_ms"":24.277,""joint_count"":9}"
1783590626929050106,True,,/joint_states,1783590626.77919,1783590626.798,18.808,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590626.779190000,""unity_update_time_sec"":1783590626.798,""latency_ms"":18.808,""joint_count"":9}"
1783590626933909884,True,,/joint_states,1783590626.88143,1783590626.922,40.573,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590626.881430000,""unity_update_time_sec"":1783590626.922,""latency_ms"":40.573,""joint_count"":9}"
1783590627040503822,True,,/joint_states,1783590626.97983,1783590626.998,18.169,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590626.979830000,""unity_update_time_sec"":1783590626.998,""latency_ms"":18.169,""joint_count"":9}"
1783590627136904563,True,,/joint_states,1783590627.07831,1783590627.085,6.692,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590627.078310000,""unity_update_time_sec"":1783590627.085,""latency_ms"":6.692,""joint_count"":9}"
1783590627262382696,True,,/joint_states,1783590627.18053,1783590627.196,15.469,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590627.180530000,""unity_update_time_sec"":1783590627.196,""latency_ms"":15.469,""joint_count"":9}"
1783590627387585319,True,,/joint_states,1783590627.27897,1783590627.286,7.029,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590627.278970000,""unity_update_time_sec"":1783590627.286,""latency_ms"":7.029,""joint_count"":9}"
1783590627472902605,True,,/joint_states,1783590627.38117,1783590627.397,15.829,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590627.381170000,""unity_update_time_sec"":1783590627.397,""latency_ms"":15.829,""joint_count"":9}"
1783590627584127930,True,,/joint_states,1783590627.47976,1783590627.493,13.243,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590627.479760000,""unity_update_time_sec"":1783590627.493,""latency_ms"":13.243,""joint_count"":9}"
1783590627689126693,True,,/joint_states,1783590627.57789,1783590627.588,10.108,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590627.577890000,""unity_update_time_sec"":1783590627.588,""latency_ms"":10.108,""joint_count"":9}"
1783590627762591595,True,,/joint_states,1783590627.68027,1783590627.693,12.735,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590627.680270000,""unity_update_time_sec"":1783590627.693,""latency_ms"":12.735,""joint_count"":9}"
1783590627858901676,True,,/joint_states,1783590627.77864,1783590627.795,16.361,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590627.778640000,""unity_update_time_sec"":1783590627.795,""latency_ms"":16.361,""joint_count"":9}"
1783590627964981177,True,,/joint_states,1783590627.88089,1783590627.895,14.109,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590627.880890000,""unity_update_time_sec"":1783590627.895,""latency_ms"":14.109,""joint_count"":9}"
1783590628038918118,True,,/joint_states,1783590627.97935,1783590627.994,14.649,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590627.979350000,""unity_update_time_sec"":1783590627.994,""latency_ms"":14.649,""joint_count"":9}"
1783590628141534311,True,,/joint_states,1783590628.08154,1783590628.095,13.459,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590628.081540000,""unity_update_time_sec"":1783590628.095,""latency_ms"":13.459,""joint_count"":9}"
1783590628246526993,True,,/joint_states,1783590628.17998,1783590628.195,15.024,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590628.179980000,""unity_update_time_sec"":1783590628.195,""latency_ms"":15.024,""joint_count"":9}"
1783590628343418849,True,,/joint_states,1783590628.28217,1783590628.293,10.83,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590628.282170000,""unity_update_time_sec"":1783590628.293,""latency_ms"":10.830,""joint_count"":9}"
1783590628458554884,True,,/joint_states,1783590628.38058,1783590628.393,12.415,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590628.380580000,""unity_update_time_sec"":1783590628.393,""latency_ms"":12.415,""joint_count"":9}"
1783590628545212477,True,,/joint_states,1783590628.479,1783590628.492,13.003,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590628.479000000,""unity_update_time_sec"":1783590628.492,""latency_ms"":13.003,""joint_count"":9}"
1783590628658404980,True,,/joint_states,1783590628.58155,1783590628.592,10.446,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590628.581550000,""unity_update_time_sec"":1783590628.592,""latency_ms"":10.446,""joint_count"":9}"
1783590628738897904,True,,/joint_states,1783590628.67968,1783590628.691,11.319,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590628.679680000,""unity_update_time_sec"":1783590628.691,""latency_ms"":11.319,""joint_count"":9}"
1783590628841521381,True,,/joint_states,1783590628.78196,1783590628.793,11.037,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590628.781960000,""unity_update_time_sec"":1783590628.793,""latency_ms"":11.037,""joint_count"":9}"
1783590628939273659,True,,/joint_states,1783590628.88035,1783590628.892,11.646,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590628.880350000,""unity_update_time_sec"":1783590628.892,""latency_ms"":11.646,""joint_count"":9}"
1783590629034292656,True,,/joint_states,1783590628.97874,1783590628.995,16.263,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590628.978740000,""unity_update_time_sec"":1783590628.995,""latency_ms"":16.263,""joint_count"":9}"
1783590629137405225,True,,/joint_states,1783590629.08099,1783590629.096,15.007,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590629.080990000,""unity_update_time_sec"":1783590629.096,""latency_ms"":15.007,""joint_count"":9}"
1783590629247333746,True,,/joint_states,1783590629.18333,1783590629.194,10.666,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590629.183330000,""unity_update_time_sec"":1783590629.194,""latency_ms"":10.666,""joint_count"":9}"
1783590629360300724,True,,/joint_states,1783590629.28192,1783590629.296,14.079,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590629.281920000,""unity_update_time_sec"":1783590629.296,""latency_ms"":14.079,""joint_count"":9}"
1783590629446272122,True,,/joint_states,1783590629.38032,1783590629.4,19.681,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590629.380320000,""unity_update_time_sec"":1783590629.400,""latency_ms"":19.681,""joint_count"":9}"
1783590629544991993,True,,/joint_states,1783590629.48244,1783590629.492,9.562,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590629.482440000,""unity_update_time_sec"":1783590629.492,""latency_ms"":9.562,""joint_count"":9}"
1783590629659930235,True,,/joint_states,1783590629.58088,1783590629.613,32.123,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590629.580880000,""unity_update_time_sec"":1783590629.613,""latency_ms"":32.123,""joint_count"":9}"
1783590629743400781,True,,/joint_states,1783590629.68299,1783590629.693,10.013,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590629.682990000,""unity_update_time_sec"":1783590629.693,""latency_ms"":10.013,""joint_count"":9}"
1783590629841337988,True,,/joint_states,1783590629.78149,1783590629.792,10.508,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590629.781490000,""unity_update_time_sec"":1783590629.792,""latency_ms"":10.508,""joint_count"":9}"
1783590629941729188,True,,/joint_states,1783590629.87981,1783590629.892,12.188,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590629.879810000,""unity_update_time_sec"":1783590629.892,""latency_ms"":12.188,""joint_count"":9}"
1783590630046147677,True,,/joint_states,1783590629.98217,1783590629.994,11.825,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590629.982170000,""unity_update_time_sec"":1783590629.994,""latency_ms"":11.825,""joint_count"":9}"
1783590630151378908,True,,/joint_states,1783590630.08089,1783590630.091,10.112,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590630.080890000,""unity_update_time_sec"":1783590630.091,""latency_ms"":10.112,""joint_count"":9}"
1783590630250714869,True,,/joint_states,1783590630.18328,1783590630.2,16.725,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590630.183280000,""unity_update_time_sec"":1783590630.200,""latency_ms"":16.725,""joint_count"":9}"
1783590630342023184,True,,/joint_states,1783590630.28141,1783590630.3,18.585,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590630.281410000,""unity_update_time_sec"":1783590630.300,""latency_ms"":18.585,""joint_count"":9}"
1783590630448030618,True,,/joint_states,1783590630.38349,1783590630.401,17.512,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590630.383490000,""unity_update_time_sec"":1783590630.401,""latency_ms"":17.512,""joint_count"":9}"
1783590630549464152,True,,/joint_states,1783590630.482,1783590630.503,21.002,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590630.482000000,""unity_update_time_sec"":1783590630.503,""latency_ms"":21.002,""joint_count"":9}"
1783590630653937264,True,,/joint_states,1783590630.58494,1783590630.6,15.055,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590630.584940000,""unity_update_time_sec"":1783590630.600,""latency_ms"":15.055,""joint_count"":9}"
1783590630742894008,True,,/joint_states,1783590630.68288,1783590630.701,18.12,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590630.682880000,""unity_update_time_sec"":1783590630.701,""latency_ms"":18.120,""joint_count"":9}"
1783590630846730500,True,,/joint_states,1783590630.78129,1783590630.801,19.71,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590630.781290000,""unity_update_time_sec"":1783590630.801,""latency_ms"":19.710,""joint_count"":9}"
1783590630949299074,True,,/joint_states,1783590630.88318,1783590630.891,7.823,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590630.883180000,""unity_update_time_sec"":1783590630.891,""latency_ms"":7.823,""joint_count"":9}"
1783590631048808122,True,,/joint_states,1783590630.98147,1783590630.991,9.535,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590630.981470000,""unity_update_time_sec"":1783590630.991,""latency_ms"":9.535,""joint_count"":9}"
1783590631143945202,True,,/joint_states,1783590631.08369,1783590631.09,6.313,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590631.083690000,""unity_update_time_sec"":1783590631.090,""latency_ms"":6.313,""joint_count"":9}"
1783590631244134471,True,,/joint_states,1783590631.18214,1783590631.192,9.861,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590631.182140000,""unity_update_time_sec"":1783590631.192,""latency_ms"":9.861,""joint_count"":9}"
1783590631341550666,True,,/joint_states,1783590631.28058,1783590631.293,12.417,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590631.280580000,""unity_update_time_sec"":1783590631.293,""latency_ms"":12.417,""joint_count"":9}"
1783590631441110810,True,,/joint_states,1783590631.38269,1783590631.392,9.306,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590631.382690000,""unity_update_time_sec"":1783590631.392,""latency_ms"":9.306,""joint_count"":9}"
1783590631544675250,True,,/joint_states,1783590631.48133,1783590631.492,10.67,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590631.481330000,""unity_update_time_sec"":1783590631.492,""latency_ms"":10.670,""joint_count"":9}"
1783590631651251325,True,,/joint_states,1783590631.58343,1783590631.599,15.568,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590631.583430000,""unity_update_time_sec"":1783590631.599,""latency_ms"":15.568,""joint_count"":9}"
1783590631771356863,True,,/joint_states,1783590631.68192,1783590631.692,10.077,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590631.681920000,""unity_update_time_sec"":1783590631.692,""latency_ms"":10.077,""joint_count"":9}"
1783590631878481201,True,,/joint_states,1783590631.7842,1783590631.801,16.805,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590631.784200000,""unity_update_time_sec"":1783590631.801,""latency_ms"":16.805,""joint_count"":9}"
1783590631977656911,True,,/joint_states,1783590631.88258,1783590631.9,17.422,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590631.882580000,""unity_update_time_sec"":1783590631.900,""latency_ms"":17.422,""joint_count"":9}"
1783590632068945540,True,,/joint_states,1783590631.98516,1783590632.01,24.84,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590631.985160000,""unity_update_time_sec"":1783590632.010,""latency_ms"":24.840,""joint_count"":9}"
1783590632166933180,True,,/joint_states,1783590632.08319,1783590632.098,14.81,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590632.083190000,""unity_update_time_sec"":1783590632.098,""latency_ms"":14.810,""joint_count"":9}"
1783590632446874824,True,,/joint_states,1783590632.18183,1783590632.2,18.168,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590632.181830000,""unity_update_time_sec"":1783590632.200,""latency_ms"":18.168,""joint_count"":9}"
1783590632447185820,True,,/joint_states,1783590632.28494,1783590632.434,149.058,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590632.284940000,""unity_update_time_sec"":1783590632.434,""latency_ms"":149.058,""joint_count"":9}"
1783590632495408096,True,,/joint_states,1783590632.38224,1783590632.443,60.757,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590632.382240000,""unity_update_time_sec"":1783590632.443,""latency_ms"":60.757,""joint_count"":9}"
1783590632545100002,True,,/joint_states,1783590632.48468,1783590632.497,12.323,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590632.484680000,""unity_update_time_sec"":1783590632.497,""latency_ms"":12.323,""joint_count"":9}"
1783590632637201983,True,,/joint_states,1783590632.5829,1783590632.591,8.101,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590632.582900000,""unity_update_time_sec"":1783590632.591,""latency_ms"":8.101,""joint_count"":9}"
1783590632742200535,True,,/joint_states,1783590632.68525,1783590632.699,13.752,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590632.685250000,""unity_update_time_sec"":1783590632.699,""latency_ms"":13.752,""joint_count"":9}"
1783590632841554161,True,,/joint_states,1783590632.78378,1783590632.8,16.218,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590632.783780000,""unity_update_time_sec"":1783590632.800,""latency_ms"":16.218,""joint_count"":9}"
1783590632941712051,True,,/joint_states,1783590632.88223,1783590632.9,17.766,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590632.882230000,""unity_update_time_sec"":1783590632.900,""latency_ms"":17.766,""joint_count"":9}"
1783590633041642022,True,,/joint_states,1783590632.9843,1783590632.998,13.704,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590632.984300000,""unity_update_time_sec"":1783590632.998,""latency_ms"":13.704,""joint_count"":9}"
1783590633146201096,True,,/joint_states,1783590633.08268,1783590633.129,46.317,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590633.082680000,""unity_update_time_sec"":1783590633.129,""latency_ms"":46.317,""joint_count"":9}"
1783590633245311593,True,,/joint_states,1783590633.18488,1783590633.197,12.117,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590633.184880000,""unity_update_time_sec"":1783590633.197,""latency_ms"":12.117,""joint_count"":9}"
1783590633348436725,True,,/joint_states,1783590633.28338,1783590633.3,16.622,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590633.283380000,""unity_update_time_sec"":1783590633.300,""latency_ms"":16.622,""joint_count"":9}"
1783590633441538240,True,,/joint_states,1783590633.3855,1783590633.399,13.504,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590633.385500000,""unity_update_time_sec"":1783590633.399,""latency_ms"":13.504,""joint_count"":9}"
1783590633547353861,True,,/joint_states,1783590633.484,1783590633.498,14.002,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590633.484000000,""unity_update_time_sec"":1783590633.498,""latency_ms"":14.002,""joint_count"":9}"
1783590633641335915,True,,/joint_states,1783590633.58619,1783590633.598,11.815,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590633.586190000,""unity_update_time_sec"":1783590633.598,""latency_ms"":11.815,""joint_count"":9}"
1783590633741954744,True,,/joint_states,1783590633.6846,1783590633.699,14.405,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590633.684600000,""unity_update_time_sec"":1783590633.699,""latency_ms"":14.405,""joint_count"":9}"
1783590633842035249,True,,/joint_states,1783590633.78311,1783590633.797,13.891,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590633.783110000,""unity_update_time_sec"":1783590633.797,""latency_ms"":13.891,""joint_count"":9}"
1783590633944143996,True,,/joint_states,1783590633.88529,1783590633.898,12.711,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590633.885290000,""unity_update_time_sec"":1783590633.898,""latency_ms"":12.711,""joint_count"":9}"
1783590634044122037,True,,/joint_states,1783590633.98372,1783590633.997,13.284,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590633.983720000,""unity_update_time_sec"":1783590633.997,""latency_ms"":13.284,""joint_count"":9}"
1783590634150376767,True,,/joint_states,1783590634.08583,1783590634.107,21.172,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590634.085830000,""unity_update_time_sec"":1783590634.107,""latency_ms"":21.172,""joint_count"":9}"
1783590634268407736,True,,/joint_states,1783590634.18432,1783590634.197,12.677,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590634.184320000,""unity_update_time_sec"":1783590634.197,""latency_ms"":12.677,""joint_count"":9}"
1783590634351462689,True,,/joint_states,1783590634.28264,1783590634.298,15.362,9,"{""source_topic"":""/joint_states"",""source_stamp_sec"":1783590634.282640000,""unity_update_time_sec"":1783590634.298,""latency_ms"":15.362,""joint_count"":9}"
