event_time,sensor_id,raw_time,converted_time,delta_ms,matched,reason
1754905006.642,imu,1754905006.642,1754905006.642,0.05,1,matched
1754905006.649,imu,1754905006.648,1754905006.648,0.04,1,matched
1754905006.655,imu,1754905006.655,1754905006.655,0.09,1,matched
1754905006.662,imu,1754905006.662,1754905006.662,0.04,1,matched
1754905006.669,imu,1754905006.669,1754905006.669,0.17,1,matched
1754905006.670,gps,1754905006.670,1754905006.670,0.06,1,matched
1754905006.675,imu,1754905006.675,1754905006.675,0.11,1,matched
1754905006.682,imu,1754905006.682,1754905006.682,0.05,1,matched
1754905006.688,imu,1754905006.688,1754905006.688,0.04,1,matched
1754905006.695,imu,1754905006.695,1754905006.695,0.04,1,matched
1754905006.702,imu,1754905006.702,1754905006.702,0.04,1,matched
1754905006.708,imu,1754905006.708,1754905006.708,0.04,1,matched
1754905006.715,imu,1754905006.715,1754905006.715,0.04,1,matched
1754905006.722,imu,1754905006.721,1754905006.722,0.05,1,matched
1754905006.728,imu,1754905006.728,1754905006.728,0.08,1,matched
1754905006.735,imu,1754905006.735,1754905006.735,0.05,1,matched
1754905006.742,imu,1754905006.742,1754905006.742,0.05,1,matched
1754905006.749,imu,1754905006.749,1754905006.749,0.04,1,matched
1754905006.751,lidar,1754905006.751,1754905006.751,0.06,1,matched
1754905006.756,imu,1754905006.756,1754905006.756,0.05,1,matched
1754905006.762,imu,1754905006.762,1754905006.762,0.06,1,matched
1754905006.769,imu,1754905006.769,1754905006.769,0.06,1,matched
1754905006.775,imu,1754905006.775,1754905006.775,0.05,1,matched
1754905006.782,imu,1754905006.782,1754905006.782,0.05,1,matched
1754905006.788,imu,1754905006.788,1754905006.788,0.05,1,matched
1754905006.795,imu,1754905006.795,1754905006.795,0.11,1,matched
1754905006.807,imu,1754905006.807,1754905006.807,0.04,1,matched
1754905006.808,imu,1754905006.808,1754905006.808,0.02,1,matched
1754905006.815,imu,1754905006.815,1754905006.815,0.07,1,matched
1754905006.825,imu,1754905006.825,1754905006.825,0.09,1,matched
1754905006.828,imu,1754905006.828,1754905006.828,0.07,1,matched
1754905006.835,imu,1754905006.835,1754905006.835,0.10,1,matched
1754905006.842,imu,1754905006.842,1754905006.842,0.04,1,matched
1754905006.849,imu,1754905006.849,1754905006.849,0.05,1,matched
1754905006.855,imu,1754905006.855,1754905006.855,0.06,1,matched
1754905006.862,imu,1754905006.862,1754905006.862,0.08,1,matched
1754905006.868,imu,1754905006.868,1754905006.868,0.05,1,matched
1754905006.875,imu,1754905006.875,1754905006.875,0.14,1,matched
1754905006.882,imu,1754905006.881,1754905006.882,0.05,1,matched
1754905006.885,gps,1754905006.885,1754905006.885,0.06,1,matched
1754905006.888,imu,1754905006.888,1754905006.888,0.07,1,matched
1754905006.895,imu,1754905006.895,1754905006.895,0.05,1,matched
1754905006.902,imu,1754905006.901,1754905006.902,0.04,1,matched
1754905006.908,imu,1754905006.908,1754905006.908,0.05,1,matched
1754905006.915,imu,1754905006.915,1754905006.915,0.04,1,matched
1754905006.922,imu,1754905006.921,1754905006.921,0.05,1,matched
1754905006.928,imu,1754905006.928,1754905006.928,0.06,1,matched
1754905006.935,imu,1754905006.935,1754905006.935,0.04,1,matched
1754905006.941,imu,1754905006.941,1754905006.941,0.03,1,matched
1754905006.948,imu,1754905006.948,1754905006.948,0.05,1,matched
1754905006.954,imu,1754905006.954,1754905006.954,0.04,1,matched
1754905006.961,imu,1754905006.961,1754905006.961,0.04,1,matched
1754905006.968,imu,1754905006.968,1754905006.968,0.04,1,matched
1754905006.974,imu,1754905006.974,1754905006.974,0.04,1,matched
1754905006.981,imu,1754905006.981,1754905006.981,0.05,1,matched
1754905006.988,imu,1754905006.988,1754905006.988,0.05,1,matched
1754905006.994,imu,1754905006.994,1754905006.994,0.07,1,matched
1754905007.001,imu,1754905007.001,1754905007.001,0.06,1,matched
1754905007.008,imu,1754905007.008,1754905007.008,0.04,1,matched
1754905007.014,imu,1754905007.014,1754905007.014,0.05,1,matched
1754905007.021,imu,1754905007.021,1754905007.021,0.05,1,matched
1754905007.028,imu,1754905007.027,1754905007.028,0.05,1,matched
1754905007.034,imu,1754905007.034,1754905007.034,0.05,1,matched
1754905007.041,imu,1754905007.041,1754905007.041,0.05,1,matched
1754905007.050,lidar,1754905007.049,1754905007.049,0.05,1,matched
1754905007.054,imu,1754905007.054,1754905007.054,0.05,1,matched
1754905007.055,imu,1754905007.055,1754905007.055,0.06,1,matched
1754905007.062,imu,1754905007.062,1754905007.062,0.05,1,matched
1754905007.068,imu,1754905007.068,1754905007.068,0.07,1,matched
1754905007.075,imu,1754905007.075,1754905007.075,0.05,1,matched
1754905007.077,gps,1754905007.077,1754905007.077,0.05,1,matched
1754905007.082,imu,1754905007.082,1754905007.082,0.05,1,matched
1754905007.088,imu,1754905007.088,1754905007.088,0.04,1,matched
1754905007.098,imu,1754905007.098,1754905007.098,0.05,1,matched
1754905007.105,imu,1754905007.105,1754905007.105,0.06,1,matched
1754905007.111,imu,1754905007.111,1754905007.111,0.05,1,matched
1754905007.118,imu,1754905007.118,1754905007.118,0.04,1,matched
1754905007.125,imu,1754905007.125,1754905007.125,0.05,1,matched
1754905007.134,imu,1754905007.134,1754905007.134,0.04,1,matched
1754905007.138,imu,1754905007.138,1754905007.138,0.03,1,matched
1754905007.145,imu,1754905007.145,1754905007.145,0.04,1,matched
1754905007.151,imu,1754905007.151,1754905007.151,0.04,1,matched
1754905007.158,imu,1754905007.158,1754905007.158,0.04,1,matched
1754905007.165,imu,1754905007.164,1754905007.165,0.04,1,matched
1754905007.171,imu,1754905007.171,1754905007.171,0.05,1,matched
1754905007.178,imu,1754905007.178,1754905007.178,0.04,1,matched
1754905007.184,imu,1754905007.184,1754905007.184,0.05,1,matched
1754905007.191,imu,1754905007.191,1754905007.191,0.11,1,matched
1754905007.198,imu,1754905007.198,1754905007.198,0.04,1,matched
1754905007.204,imu,1754905007.204,1754905007.204,0.06,1,matched
1754905007.211,imu,1754905007.211,1754905007.211,0.04,1,matched
1754905007.218,imu,1754905007.218,1754905007.218,0.06,1,matched
1754905007.224,imu,1754905007.224,1754905007.224,0.04,1,matched
1754905007.231,imu,1754905007.231,1754905007.231,0.05,1,matched
1754905007.238,imu,1754905007.237,1754905007.238,0.05,1,matched
1754905007.244,imu,1754905007.244,1754905007.244,0.05,1,matched
1754905007.251,imu,1754905007.251,1754905007.251,0.04,1,matched
1754905007.258,imu,1754905007.257,1754905007.258,0.05,1,matched
1754905007.265,imu,1754905007.265,1754905007.265,0.11,1,matched
1754905007.268,gps,1754905007.268,1754905007.268,0.05,1,matched
1754905007.271,imu,1754905007.271,1754905007.271,0.05,1,matched
1754905007.278,imu,1754905007.278,1754905007.278,0.05,1,matched
1754905007.284,imu,1754905007.284,1754905007.284,0.05,1,matched
1754905007.291,imu,1754905007.291,1754905007.291,0.03,1,matched
1754905007.298,imu,1754905007.298,1754905007.298,0.06,1,matched
1754905007.305,imu,1754905007.304,1754905007.304,0.08,1,matched
1754905007.311,imu,1754905007.311,1754905007.311,0.05,1,matched
1754905007.318,imu,1754905007.318,1754905007.318,0.07,1,matched
1754905007.324,imu,1754905007.324,1754905007.324,0.05,1,matched
1754905007.331,imu,1754905007.331,1754905007.331,0.09,1,matched
1754905007.343,imu,1754905007.343,1754905007.343,0.07,1,matched
1754905007.346,imu,1754905007.345,1754905007.346,0.03,1,matched
1754905007.351,imu,1754905007.351,1754905007.351,0.05,1,matched
1754905007.358,imu,1754905007.358,1754905007.358,0.06,1,matched
1754905007.365,imu,1754905007.365,1754905007.365,0.09,1,matched
1754905007.365,lidar,1754905007.365,1754905007.365,0.05,1,matched
1754905007.375,imu,1754905007.375,1754905007.375,0.05,1,matched
1754905007.378,imu,1754905007.378,1754905007.378,0.07,1,matched
1754905007.385,imu,1754905007.385,1754905007.385,0.06,1,matched
1754905007.392,imu,1754905007.392,1754905007.392,0.08,1,matched
1754905007.398,imu,1754905007.398,1754905007.398,0.05,1,matched
1754905007.405,imu,1754905007.405,1754905007.405,0.04,1,matched
1754905007.412,imu,1754905007.412,1754905007.412,0.05,1,matched
1754905007.418,imu,1754905007.418,1754905007.418,0.06,1,matched
1754905007.425,imu,1754905007.425,1754905007.425,0.05,1,matched
1754905007.432,imu,1754905007.432,1754905007.432,0.06,1,matched
1754905007.438,imu,1754905007.438,1754905007.438,0.06,1,matched
1754905007.445,imu,1754905007.445,1754905007.445,0.04,1,matched
1754905007.453,imu,1754905007.453,1754905007.453,0.09,1,matched
1754905007.458,imu,1754905007.458,1754905007.458,0.04,1,matched
1754905007.461,gps,1754905007.461,1754905007.461,0.12,1,matched
1754905007.465,imu,1754905007.465,1754905007.465,0.05,1,matched
1754905007.471,imu,1754905007.471,1754905007.471,0.06,1,matched
1754905007.478,imu,1754905007.478,1754905007.478,0.08,1,matched
1754905007.485,imu,1754905007.485,1754905007.485,0.05,1,matched
1754905007.491,imu,1754905007.491,1754905007.491,0.04,1,matched
1754905007.500,imu,1754905007.500,1754905007.500,0.04,1,matched
1754905007.507,imu,1754905007.507,1754905007.507,0.04,1,matched
1754905007.514,imu,1754905007.513,1754905007.514,0.04,1,matched
1754905007.520,imu,1754905007.520,1754905007.520,0.06,1,matched
1754905007.528,imu,1754905007.528,1754905007.528,0.09,1,matched
1754905007.539,imu,1754905007.539,1754905007.539,0.07,1,matched
1754905007.546,imu,1754905007.545,1754905007.545,0.04,1,matched
1754905007.552,imu,1754905007.552,1754905007.552,0.05,1,matched
1754905007.559,imu,1754905007.559,1754905007.559,0.04,1,matched
1754905007.565,imu,1754905007.565,1754905007.565,0.06,1,matched
1754905007.572,imu,1754905007.572,1754905007.572,0.08,1,matched
1754905007.579,imu,1754905007.579,1754905007.579,0.09,1,matched
1754905007.586,imu,1754905007.586,1754905007.586,0.08,1,matched
1754905007.595,imu,1754905007.595,1754905007.595,0.05,1,matched
1754905007.599,imu,1754905007.599,1754905007.599,0.08,1,matched
1754905007.606,imu,1754905007.606,1754905007.606,0.04,1,matched
1754905007.612,imu,1754905007.612,1754905007.612,0.05,1,matched
1754905007.619,imu,1754905007.619,1754905007.619,0.04,1,matched
1754905007.626,imu,1754905007.626,1754905007.626,0.06,1,matched
1754905007.632,imu,1754905007.632,1754905007.632,0.04,1,matched
1754905007.639,imu,1754905007.639,1754905007.639,0.09,1,matched
1754905007.646,imu,1754905007.646,1754905007.646,0.07,1,matched
1754905007.653,imu,1754905007.652,1754905007.653,0.09,1,matched
1754905007.659,imu,1754905007.659,1754905007.659,0.05,1,matched
1754905007.665,gps,1754905007.665,1754905007.665,0.04,1,matched
1754905007.666,imu,1754905007.666,1754905007.666,0.03,1,matched
1754905007.672,imu,1754905007.672,1754905007.672,0.05,1,matched
1754905007.681,imu,1754905007.681,1754905007.681,0.04,1,matched
1754905007.684,lidar,1754905007.684,1754905007.684,0.03,1,matched
1754905007.686,imu,1754905007.686,1754905007.686,0.05,1,matched
1754905007.694,imu,1754905007.693,1754905007.693,0.11,1,matched
1754905007.700,imu,1754905007.700,1754905007.700,0.05,1,matched
1754905007.707,imu,1754905007.707,1754905007.707,0.05,1,matched
1754905007.713,imu,1754905007.713,1754905007.713,0.05,1,matched
1754905007.720,imu,1754905007.720,1754905007.720,0.04,1,matched
1754905007.727,imu,1754905007.727,1754905007.727,0.09,1,matched
1754905007.733,imu,1754905007.733,1754905007.733,0.05,1,matched
1754905007.740,imu,1754905007.740,1754905007.740,0.05,1,matched
1754905007.747,imu,1754905007.746,1754905007.747,0.04,1,matched
1754905007.753,imu,1754905007.753,1754905007.753,0.03,1,matched
1754905007.760,imu,1754905007.760,1754905007.760,0.05,1,matched
1754905007.767,imu,1754905007.766,1754905007.766,0.05,1,matched
1754905007.773,imu,1754905007.773,1754905007.773,0.06,1,matched
1754905007.780,imu,1754905007.780,1754905007.780,0.07,1,matched
1754905007.787,imu,1754905007.786,1754905007.787,0.07,1,matched
1754905007.793,imu,1754905007.793,1754905007.793,0.05,1,matched
1754905007.800,imu,1754905007.800,1754905007.800,0.04,1,matched
1754905007.806,imu,1754905007.806,1754905007.806,0.05,1,matched
1754905007.813,imu,1754905007.813,1754905007.813,0.08,1,matched
1754905007.820,imu,1754905007.820,1754905007.820,0.06,1,matched
1754905007.827,imu,1754905007.826,1754905007.826,0.07,1,matched
1754905007.833,imu,1754905007.833,1754905007.833,0.05,1,matched
1754905007.841,imu,1754905007.841,1754905007.841,0.07,1,matched
1754905007.846,imu,1754905007.846,1754905007.846,0.05,1,matched
1754905007.853,imu,1754905007.853,1754905007.853,0.04,1,matched
1754905007.860,imu,1754905007.860,1754905007.860,0.06,1,matched
1754905007.866,imu,1754905007.866,1754905007.866,0.04,1,matched
1754905007.873,imu,1754905007.873,1754905007.873,0.06,1,matched
1754905007.880,imu,1754905007.880,1754905007.880,0.05,1,matched
1754905007.886,gps,1754905007.886,1754905007.886,0.05,1,matched
1754905007.886,imu,1754905007.886,1754905007.886,0.02,1,matched
1754905007.893,imu,1754905007.893,1754905007.893,0.04,1,matched
1754905007.900,imu,1754905007.900,1754905007.900,0.05,1,matched
1754905007.906,imu,1754905007.906,1754905007.906,0.05,1,matched
1754905007.913,imu,1754905007.913,1754905007.913,0.04,1,matched
1754905007.920,imu,1754905007.920,1754905007.920,0.05,1,matched
1754905007.926,imu,1754905007.926,1754905007.926,0.06,1,matched
1754905007.933,imu,1754905007.933,1754905007.933,0.06,1,matched
1754905007.940,imu,1754905007.940,1754905007.940,0.05,1,matched
1754905007.946,imu,1754905007.946,1754905007.946,0.04,1,matched
1754905007.954,imu,1754905007.954,1754905007.954,0.04,1,matched
1754905007.959,lidar,1754905007.959,1754905007.959,0.04,1,matched
1754905007.960,imu,1754905007.960,1754905007.960,0.05,1,matched
1754905007.966,imu,1754905007.966,1754905007.966,0.05,1,matched
1754905007.973,imu,1754905007.973,1754905007.973,0.08,1,matched
1754905007.979,imu,1754905007.979,1754905007.979,0.05,1,matched
1754905007.986,imu,1754905007.986,1754905007.986,0.08,1,matched
1754905007.993,imu,1754905007.993,1754905007.993,0.05,1,matched
1754905007.999,imu,1754905007.999,1754905007.999,0.05,1,matched
1754905008.006,imu,1754905008.006,1754905008.006,0.05,1,matched
1754905008.013,imu,1754905008.013,1754905008.013,0.06,1,matched
1754905008.019,imu,1754905008.019,1754905008.019,0.07,1,matched
1754905008.026,imu,1754905008.026,1754905008.026,0.08,1,matched
1754905008.033,imu,1754905008.033,1754905008.033,0.05,1,matched
1754905008.040,imu,1754905008.040,1754905008.040,0.06,1,matched
1754905008.046,imu,1754905008.046,1754905008.046,0.05,1,matched
1754905008.053,imu,1754905008.053,1754905008.053,0.06,1,matched
1754905008.060,imu,1754905008.060,1754905008.060,0.06,1,matched
1754905008.066,imu,1754905008.066,1754905008.066,0.06,1,matched
1754905008.073,imu,1754905008.073,1754905008.073,0.05,1,matched
1754905008.077,gps,1754905008.076,1754905008.077,0.04,1,matched
1754905008.080,imu,1754905008.080,1754905008.080,0.04,1,matched
1754905008.086,imu,1754905008.086,1754905008.086,0.05,1,matched
1754905008.097,imu,1754905008.097,1754905008.097,0.05,1,matched
1754905008.104,imu,1754905008.104,1754905008.104,0.05,1,matched
1754905008.111,imu,1754905008.111,1754905008.111,0.04,1,matched
1754905008.117,imu,1754905008.117,1754905008.117,0.06,1,matched
1754905008.124,imu,1754905008.124,1754905008.124,0.09,1,matched
1754905008.131,imu,1754905008.131,1754905008.131,0.06,1,matched
1754905008.137,imu,1754905008.137,1754905008.137,0.04,1,matched
1754905008.145,imu,1754905008.145,1754905008.145,0.06,1,matched
1754905008.152,imu,1754905008.152,1754905008.152,0.05,1,matched
1754905008.159,imu,1754905008.158,1754905008.158,0.05,1,matched
1754905008.165,imu,1754905008.165,1754905008.165,0.05,1,matched
1754905008.172,imu,1754905008.172,1754905008.172,0.05,1,matched
1754905008.179,imu,1754905008.178,1754905008.179,0.09,1,matched
1754905008.185,imu,1754905008.185,1754905008.185,0.05,1,matched
1754905008.193,imu,1754905008.193,1754905008.193,0.04,1,matched
1754905008.198,imu,1754905008.198,1754905008.198,0.03,1,matched
1754905008.205,imu,1754905008.205,1754905008.205,0.04,1,matched
1754905008.212,imu,1754905008.212,1754905008.212,0.04,1,matched
1754905008.218,imu,1754905008.218,1754905008.218,0.05,1,matched
1754905008.225,imu,1754905008.225,1754905008.225,0.09,1,matched
1754905008.232,imu,1754905008.232,1754905008.232,0.06,1,matched
1754905008.238,imu,1754905008.238,1754905008.238,0.04,1,matched
1754905008.242,lidar,1754905008.242,1754905008.242,0.04,1,matched
1754905008.245,imu,1754905008.245,1754905008.245,0.05,1,matched
1754905008.252,imu,1754905008.252,1754905008.252,0.05,1,matched
1754905008.258,imu,1754905008.258,1754905008.258,0.05,1,matched
1754905008.265,imu,1754905008.265,1754905008.265,0.05,1,matched
1754905008.268,gps,1754905008.268,1754905008.268,0.04,1,matched
1754905008.272,imu,1754905008.271,1754905008.272,0.03,1,matched
1754905008.278,imu,1754905008.278,1754905008.278,0.04,1,matched
1754905008.285,imu,1754905008.285,1754905008.285,0.04,1,matched
1754905008.292,imu,1754905008.292,1754905008.292,0.09,1,matched
1754905008.298,imu,1754905008.298,1754905008.298,0.07,1,matched
1754905008.305,imu,1754905008.305,1754905008.305,0.05,1,matched
1754905008.311,imu,1754905008.311,1754905008.311,0.05,1,matched
1754905008.318,imu,1754905008.318,1754905008.318,0.04,1,matched
1754905008.325,imu,1754905008.325,1754905008.325,0.07,1,matched
1754905008.331,imu,1754905008.331,1754905008.331,0.07,1,matched
1754905008.338,imu,1754905008.338,1754905008.338,0.05,1,matched
1754905008.345,imu,1754905008.345,1754905008.345,0.05,1,matched
