time_ns,time_s,statusjoy,valid_value
1783505206095623510,1783505206.0956235,1,True
1783505206103707404,1783505206.1037073,1,True
1783505206107629925,1783505206.1076298,1,True
1783505206111961077,1783505206.1119611,1,True
1783505206128260672,1783505206.1282606,1,True
1783505206132535748,1783505206.1325357,1,True
1783505206148858818,1783505206.1488588,1,True
1783505206153014178,1783505206.1530142,1,True
1783505206153268738,1783505206.1532688,1,True
1783505206161019865,1783505206.1610198,1,True
1783505206169331578,1783505206.1693316,1,True
1783505206173483732,1783505206.1734838,1,True
1783505206189872946,1783505206.189873,1,True
1783505206193996326,1783505206.1939962,1,True
1783505206197874234,1783505206.197874,1,True
1783505206202293832,1783505206.2022939,1,True
1783505206210213396,1783505206.2102134,1,True
1783505206214456482,1783505206.2144566,1,True
1783505206214750676,1783505206.2147508,1,True
1783505206218641188,1783505206.218641,1,True
1783505206234908082,1783505206.234908,1,True
1783505206238853116,1783505206.2388532,1,True
1783505206251085376,1783505206.2510853,1,True
1783505206259601074,1783505206.259601,1,True
1783505206259877094,1783505206.2598772,1,True
1783505206263683256,1783505206.2636833,1,True
1783505206267665921,1783505206.2676659,1,True
1783505206279928750,1783505206.279929,1,True
1783505206284015521,1783505206.2840157,1,True
1783505206292062946,1783505206.292063,1,True
1783505206300400517,1783505206.3004007,1,True
1783505206304457242,1783505206.3044572,1,True
1783505206312596760,1783505206.3125968,1,True
1783505206316747091,1783505206.316747,1,True
1783505206320735898,1783505206.320736,1,True
1783505206325037383,1783505206.3250372,1,True
1783505206325300259,1783505206.3253002,1,True
1783505206336959830,1783505206.3369598,1,True
1783505206345377042,1783505206.345377,1,True
1783505206349519909,1783505206.34952,1,True
1783505206357559559,1783505206.3575594,1,True
1783505206361904026,1783505206.3619041,1,True
1783505206370003479,1783505206.3700035,1,True
1783505206378133720,1783505206.3781338,1,True
1783505206382428984,1783505206.382429,1,True
1783505206386391851,1783505206.3863919,1,True
1783505206394534275,1783505206.3945343,1,True
1783505206398566764,1783505206.3985667,1,True
1783505206402813326,1783505206.4028134,1,True
1783505206415057550,1783505206.4150577,1,True
1783505206419081282,1783505206.4190812,1,True
1783505206423435618,1783505206.4234354,1,True
1783505206447966975,1783505206.447967,1,True
1783505206452128567,1783505206.4521284,1,True
1783505206456215208,1783505206.4562154,1,True
1783505206460411887,1783505206.4604118,1,True
1783505206460670624,1783505206.4606707,1,True
1783505206472279580,1783505206.4722795,1,True
1783505206476588731,1783505206.4765887,1,True
1783505206480817950,1783505206.480818,1,True
1783505206488757372,1783505206.4887571,1,True
1783505206492784180,1783505206.492784,1,True
1783505206501009420,1783505206.5010095,1,True
1783505206513206744,1783505206.5132067,1,True
1783505206521554375,1783505206.5215545,1,True
1783505206525531860,1783505206.525532,1,True
1783505206533692408,1783505206.5336924,1,True
1783505206537814306,1783505206.5378144,1,True
1783505206542101294,1783505206.5421011,1,True
1783505206546270350,1783505206.5462704,1,True
1783505206558190764,1783505206.5581908,1,True
1783505206562495265,1783505206.5624952,1,True
1783505206578776927,1783505206.5787768,1,True
1783505206582971782,1783505206.5829718,1,True
1783505206587046751,1783505206.5870466,1,True
1783505206591296469,1783505206.5912964,1,True
1783505206599449242,1783505206.5994494,1,True
1783505206603459359,1783505206.6034594,1,True
1783505206603569136,1783505206.6035693,1,True
1783505206611473721,1783505206.6114736,1,True
1783505206615580139,1783505206.61558,1,True
1783505206619715552,1783505206.6197157,1,True
1783505206623893966,1783505206.623894,1,True
1783505206627991057,1783505206.627991,1,True
1783505206644464600,1783505206.6444647,1,True
1783505206648560198,1783505206.64856,1,True
1783505206648824025,1783505206.648824,1,True
1783505206652711601,1783505206.6527116,1,True
1783505206664928783,1783505206.6649287,1,True
1783505206668851836,1783505206.6688516,1,True
1783505206685435968,1783505206.685436,1,True
1783505206689386442,1783505206.6893866,1,True
1783505206693638775,1783505206.6936386,1,True
1783505206697770331,1783505206.6977704,1,True
1783505206709889519,1783505206.7098897,1,True
1783505206710247223,1783505206.7102473,1,True
1783505206714152772,1783505206.7141528,1,True
1783505206726308048,1783505206.726308,1,True
1783505206730375132,1783505206.730375,1,True
1783505206734626834,1783505206.7346268,1,True
1783505206742592735,1783505206.7425928,1,True
1783505206750853282,1783505206.7508533,1,True
1783505206755067463,1783505206.7550673,1,True
1783505206755401593,1783505206.7554014,1,True
1783505206759208857,1783505206.759209,1,True
1783505206763268918,1783505206.763269,1,True
1783505206775494817,1783505206.7754948,1,True
1783505206779462834,1783505206.7794628,1,True
1783505206783554274,1783505206.7835543,1,True
1783505206795897384,1783505206.7958972,1,True
1783505206799996789,1783505206.7999966,1,True
1783505206808158439,1783505206.8081584,1,True
1783505206816505428,1783505206.8165054,1,True
1783505206820708408,1783505206.8207083,1,True
1783505206821122268,1783505206.8211224,1,True
1783505206832706949,1783505206.8327072,1,True
1783505206841032848,1783505206.841033,1,True
1783505206845116704,1783505206.8451166,1,True
1783505206861600126,1783505206.8616,1,True
1783505206865672219,1783505206.865672,1,True
1783505206865971784,1783505206.8659718,1,True
1783505206873799535,1783505206.8737993,1,True
1783505206882014175,1783505206.8820143,1,True
1783505206886047786,1783505206.8860478,1,True
1783505206902503165,1783505206.9025033,1,True
1783505206906369500,1783505206.9063694,1,True
1783505206918977409,1783505206.9189775,1,True
1783505206923001172,1783505206.923001,1,True
1783505206926981642,1783505206.9269817,1,True
1783505206931060439,1783505206.9310606,1,True
1783505206935215098,1783505206.935215,1,True
1783505206939189197,1783505206.9391892,1,True
1783505206943443884,1783505206.943444,1,True
1783505206959755542,1783505206.9597554,1,True
1783505206963955317,1783505206.9639552,1,True
1783505206972054829,1783505206.9720547,1,True
1783505206976175745,1783505206.9761758,1,True
1783505206980244833,1783505206.9802446,1,True
1783505206984576425,1783505206.9845765,1,True
1783505206988493878,1783505206.988494,1,True
1783505207000752047,1783505207.0007522,1,True
1783505207004928768,1783505207.0049288,1,True
1783505207021266906,1783505207.021267,1,True
1783505207025294726,1783505207.0252948,1,True
1783505207029651666,1783505207.0296516,1,True
1783505207033499337,1783505207.0334995,1,True
1783505207037455712,1783505207.0374556,1,True
1783505207041876914,1783505207.041877,1,True
1783505207045891900,1783505207.0458918,1,True
1783505207053840548,1783505207.0538406,1,True
1783505207062240367,1783505207.0622404,1,True
1783505207074367109,1783505207.0743673,1,True
1783505207082789711,1783505207.0827897,1,True
1783505207083176149,1783505207.0831761,1,True
1783505207086900397,1783505207.0869005,1,True
1783505207090819302,1783505207.0908194,1,True
1783505207095132750,1783505207.0951326,1,True
1783505207099031176,1783505207.0990312,1,True
1783505207107134366,1783505207.1071346,1,True
1783505207115383140,1783505207.1153831,1,True
1783505207119551315,1783505207.1195512,1,True
1783505207124046095,1783505207.124046,1,True
1783505207135796498,1783505207.1357965,1,True
1783505207140128060,1783505207.140128,1,True
1783505207144095917,1783505207.144096,1,True
1783505207148284480,1783505207.1482844,1,True
1783505207160485412,1783505207.1604853,1,True
1783505207168705382,1783505207.1687052,1,True
1783505207181016852,1783505207.181017,1,True
1783505207184989177,1783505207.1849892,1,True
1783505207193292043,1783505207.1932921,1,True
1783505207201544925,1783505207.201545,1,True
1783505207205756462,1783505207.2057564,1,True
1783505207206057800,1783505207.2060578,1,True
1783505207217934951,1783505207.2179348,1,True
1783505207221974934,1783505207.221975,1,True
1783505207234075036,1783505207.234075,1,True
1783505207242436132,1783505207.2424362,1,True
1783505207246486715,1783505207.246487,1,True
1783505207250605145,1783505207.250605,1,True
1783505207258844031,1783505207.258844,1,True
1783505207262924671,1783505207.2629244,1,True
1783505207266927273,1783505207.2669272,1,True
1783505207279138104,1783505207.279138,1,True
1783505207287447111,1783505207.287447,1,True
1783505207295634339,1783505207.2956345,1,True
1783505207299738012,1783505207.2997382,1,True
1783505207303914863,1783505207.3039148,1,True
1783505207311853834,1783505207.311854,1,True
1783505207316293921,1783505207.316294,1,True
1783505207320318916,1783505207.320319,1,True
1783505207336643328,1783505207.3366432,1,True
1783505207340631263,1783505207.3406312,1,True
1783505207344815968,1783505207.344816,1,True
1783505207357060703,1783505207.3570607,1,True
1783505207361315580,1783505207.3613155,1,True
1783505207365295069,1783505207.3652952,1,True
1783505207369539127,1783505207.369539,1,True
1783505207381641122,1783505207.3816411,1,True
1783505207385793417,1783505207.3857934,1,True
1783505207398019035,1783505207.398019,1,True
1783505207402081100,1783505207.402081,1,True
1783505207406167080,1783505207.406167,1,True
1783505207410363036,1783505207.4103632,1,True
1783505207422711596,1783505207.4227116,1,True
1783505207426840246,1783505207.4268403,1,True
1783505207427115715,1783505207.4271157,1,True
1783505207455594602,1783505207.4555945,1,True
1783505207459598176,1783505207.459598,1,True
1783505207459882502,1783505207.4598825,1,True
1783505207463712119,1783505207.463712,1,True
1783505207467867058,1783505207.4678671,1,True
1783505207471925686,1783505207.4719257,1,True
1783505207475849270,1783505207.4758492,1,True
1783505207480123434,1783505207.4801233,1,True
1783505207488239999,1783505207.4882398,1,True
1783505207492324276,1783505207.4923244,1,True
1783505207496362405,1783505207.4963624,1,True
1783505207508534713,1783505207.5085347,1,True
1783505207512803638,1783505207.5128036,1,True
1783505207520862143,1783505207.520862,1,True
1783505207525152448,1783505207.5251524,1,True
1783505207533379181,1783505207.533379,1,True
1783505207533712619,1783505207.5337126,1,True
1783505207545460066,1783505207.54546,1,True
1783505207553722887,1783505207.5537229,1,True
1783505207557835496,1783505207.5578356,1,True
1783505207569973049,1783505207.569973,1,True
1783505207578452778,1783505207.5784528,1,True
1783505207578803229,1783505207.5788033,1,True
1783505207586278665,1783505207.5862787,1,True
1783505207590650925,1783505207.5906508,1,True
1783505207598736682,1783505207.5987365,1,True
1783505207610955457,1783505207.6109555,1,True
1783505207619269123,1783505207.6192691,1,True
1783505207627476489,1783505207.6274765,1,True
1783505207631482168,1783505207.6314821,1,True
1783505207635805795,1783505207.6358056,1,True
1783505207639702138,1783505207.639702,1,True
1783505207643805360,1783505207.6438055,1,True
1783505207647965099,1783505207.6479652,1,True
1783505207652000824,1783505207.6520007,1,True
1783505207668470389,1783505207.6684704,1,True
1783505207672604700,1783505207.6726046,1,True
1783505207689008492,1783505207.6890085,1,True
1783505207689272189,1783505207.6892722,1,True
1783505207693107796,1783505207.6931076,1,True
1783505207697164130,1783505207.697164,1,True
1783505207701325783,1783505207.701326,1,True
1783505207713449088,1783505207.713449,1,True
1783505207717443976,1783505207.7174442,1,True
1783505207733977302,1783505207.7339773,1,True
1783505207738054405,1783505207.7380545,1,True
1783505207742119735,1783505207.7421198,1,True
1783505207750105294,1783505207.7501054,1,True
1783505207754658714,1783505207.7546587,1,True
1783505207758698547,1783505207.7586985,1,True
1783505207766556675,1783505207.7665567,1,True
1783505207770846359,1783505207.7708464,1,True
1783505207787215465,1783505207.7872155,1,True
1783505207791291896,1783505207.791292,1,True
1783505207795350935,1783505207.795351,1,True
1783505207799586717,1783505207.7995868,1,True
1783505207807649150,1783505207.8076491,1,True
1783505207811931320,1783505207.8119314,1,True
1783505207815760956,1783505207.8157609,1,True
1783505207828100630,1783505207.8281007,1,True
1783505207832224972,1783505207.832225,1,True
1783505207836308667,1783505207.8363087,1,True
1783505207848743630,1783505207.8487437,1,True
1783505207852838837,1783505207.852839,1,True
1783505207856831140,1783505207.8568313,1,True
1783505207864966370,1783505207.8649664,1,True
1783505207869089770,1783505207.8690898,1,True
1783505207873341222,1783505207.873341,1,True
1783505207889511924,1783505207.8895118,1,True
1783505207893744781,1783505207.893745,1,True
1783505207897684976,1783505207.897685,1,True
1783505207905855833,1783505207.9058557,1,True
1783505207910407590,1783505207.9104078,1,True
1783505207915481462,1783505207.9154813,1,True
1783505207918140082,1783505207.9181402,1,True
1783505207922427952,1783505207.922428,1,True
1783505207926146599,1783505207.9261465,1,True
1783505207934543453,1783505207.9345434,1,True
1783505207946736910,1783505207.9467368,1,True
1783505207951078441,1783505207.9510784,1,True
1783505207963299200,1783505207.9632993,1,True
1783505207967276475,1783505207.9672766,1,True
1783505207971539970,1783505207.97154,1,True
1783505207975760633,1783505207.9757607,1,True
1783505207987892575,1783505207.9878924,1,True
1783505207992071850,1783505207.9920719,1,True
1783505208008181498,1783505208.0081816,1,True
1783505208012609111,1783505208.012609,1,True
1783505208016467933,1783505208.016468,1,True
1783505208028806043,1783505208.0288062,1,True
1783505208032769311,1783505208.0327692,1,True
1783505208032859020,1783505208.032859,1,True
1783505208049087812,1783505208.0490878,1,True
1783505208053201815,1783505208.053202,1,True
1783505208069700014,1783505208.0697,1,True
1783505208070009247,1783505208.0700092,1,True
1783505208073910027,1783505208.07391,1,True
1783505208077969217,1783505208.077969,1,True
1783505208081908770,1783505208.0819087,1,True
1783505208094279111,1783505208.094279,1,True
1783505208098349161,1783505208.098349,1,True
1783505208114586288,1783505208.1145864,1,True
1783505208118685072,1783505208.1186852,1,True
1783505208122871170,1783505208.1228714,1,True
1783505208127079060,1783505208.1270792,1,True
1783505208130898708,1783505208.1308987,1,True
1783505208139393836,1783505208.1393938,1,True
1783505208139525254,1783505208.1395254,1,True
1783505208147272984,1783505208.147273,1,True
1783505208151353393,1783505208.1513534,1,True
1783505208159633306,1783505208.1596334,1,True
1783505208167867683,1783505208.1678677,1,True
1783505208172012824,1783505208.1720128,1,True
1783505208180056552,1783505208.1800566,1,True
1783505208188489533,1783505208.1884894,1,True
1783505208192578658,1783505208.1925786,1,True
1783505208196408856,1783505208.1964087,1,True
1783505208208844149,1783505208.208844,1,True
1783505208212914069,1783505208.2129142,1,True
1783505208229391419,1783505208.2293913,1,True
1783505208233538333,1783505208.2335384,1,True
1783505208237620185,1783505208.23762,1,True
1783505208241743215,1783505208.241743,1,True
1783505208245607056,1783505208.2456071,1,True
1783505208249947776,1783505208.2499475,1,True
1783505208254068912,1783505208.254069,1,True
1783505208270431265,1783505208.2704313,1,True
1783505208274464054,1783505208.274464,1,True
1783505208278565884,1783505208.278566,1,True
1783505208290961563,1783505208.2909617,1,True
1783505208294985505,1783505208.2949855,1,True
1783505208299111490,1783505208.2991114,1,True
1783505208303219432,1783505208.3032196,1,True
1783505208307048637,1783505208.3070488,1,True
1783505208311339373,1783505208.3113394,1,True
1783505208319549895,1783505208.31955,1,True
1783505208327590837,1783505208.327591,1,True
1783505208331778929,1783505208.3317788,1,True
1783505208348478729,1783505208.3484788,1,True
1783505208348815624,1783505208.3488157,1,True
1783505208352383166,1783505208.3523831,1,True
1783505208356400116,1783505208.3564,1,True
1783505208368611517,1783505208.3686116,1,True
1783505208372993545,1783505208.3729935,1,True
1783505208389352181,1783505208.389352,1,True
1783505208393324286,1783505208.3933244,1,True
1783505208401413510,1783505208.4014137,1,True
1783505208409671762,1783505208.4096718,1,True
1783505208413957498,1783505208.4139574,1,True
1783505208414296377,1783505208.4142964,1,True
1783505208418016737,1783505208.4180167,1,True
1783505208455026539,1783505208.4550264,1,True
1783505208455264237,1783505208.4552643,1,True
1783505208458933942,1783505208.458934,1,True
1783505208463019912,1783505208.46302,1,True
1783505208467116492,1783505208.4671166,1,True
1783505208467410265,1783505208.46741,1,True
1783505208471581025,1783505208.471581,1,True
1783505208475330691,1783505208.4753308,1,True
1783505208487230304,1783505208.4872303,1,True
1783505208495688613,1783505208.4956887,1,True
1783505208499742142,1783505208.4997423,1,True
1783505208511998758,1783505208.5119987,1,True
1783505208516511021,1783505208.516511,1,True
1783505208520311894,1783505208.5203118,1,True
1783505208524459680,1783505208.5244598,1,True
1783505208528271353,1783505208.5282714,1,True
1783505208532523245,1783505208.5325232,1,True
1783505208548841606,1783505208.5488417,1,True
1783505208553030650,1783505208.5530307,1,True
1783505208569603119,1783505208.569603,1,True
1783505208569968387,1783505208.5699685,1,True
1783505208573817050,1783505208.573817,1,True
1783505208577667986,1783505208.5776682,1,True
1783505208589993343,1783505208.5899932,1,True
1783505208594085965,1783505208.594086,1,True
1783505208598062007,1783505208.598062,1,True
1783505208610326188,1783505208.6103263,1,True
1783505208614521504,1783505208.6145215,1,True
1783505208622819150,1783505208.6228192,1,True
1783505208630974238,1783505208.6309743,1,True
1783505208635143524,1783505208.6351435,1,True
1783505208635466072,1783505208.635466,1,True
1783505208651452587,1783505208.6514528,1,True
1783505208655560378,1783505208.6555605,1,True
1783505208659532533,1783505208.6595325,1,True
1783505208676296844,1783505208.676297,1,True
1783505208676721965,1783505208.6767218,1,True
1783505208680225017,1783505208.6802251,1,True
1783505208688358143,1783505208.688358,1,True
1783505208692231482,1783505208.6922314,1,True
1783505208700608307,1783505208.7006083,1,True
1783505208712663214,1783505208.7126634,1,True
1783505208720921345,1783505208.7209213,1,True
1783505208733294131,1783505208.733294,1,True
1783505208737239936,1783505208.73724,1,True
1783505208741597357,1783505208.7415974,1,True
1783505208741918713,1783505208.7419188,1,True
1783505208753745029,1783505208.753745,1,True
1783505208761977572,1783505208.7619777,1,True
1783505208770033202,1783505208.7700331,1,True
1783505208774315262,1783505208.7743154,1,True
1783505208778279121,1783505208.778279,1,True
1783505208786434008,1783505208.786434,1,True
1783505208790671994,1783505208.7906718,1,True
1783505208794659619,1783505208.7946596,1,True
1783505208798708188,1783505208.7987082,1,True
1783505208810984482,1783505208.8109844,1,True
1783505208815341161,1783505208.815341,1,True
1783505208819104213,1783505208.8191042,1,True
1783505208835688144,1783505208.835688,1,True
1783505208839714922,1783505208.8397148,1,True
1783505208844002131,1783505208.844002,1,True
1783505208851978742,1783505208.8519788,1,True
1783505208856288513,1783505208.8562884,1,True
1783505208860253485,1783505208.8602533,1,True
1783505208868357847,1783505208.868358,1,True
1783505208872645707,1783505208.8726456,1,True
1783505208888907822,1783505208.8889077,1,True
1783505208893090704,1783505208.8930907,1,True
1783505208897244521,1783505208.8972445,1,True
1783505208905099373,1783505208.9050992,1,True
1783505208909466703,1783505208.9094665,1,True
1783505208913553855,1783505208.913554,1,True
1783505208921475402,1783505208.9214754,1,True
1783505208933753860,1783505208.933754,1,True
1783505208942034354,1783505208.9420345,1,True
1783505208950133747,1783505208.9501338,1,True
1783505208954449229,1783505208.9544492,1,True
1783505208958417587,1783505208.9584177,1,True
1783505208962604196,1783505208.9626043,1,True
1783505208970776085,1783505208.970776,1,True
1783505208974979326,1783505208.9749794,1,True
1783505208991393417,1783505208.9913936,1,True
1783505208995470560,1783505208.9954705,1,True
1783505208999310526,1783505208.9993105,1,True
1783505209007597913,1783505209.007598,1,True
1783505209011692148,1783505209.011692,1,True
1783505209016027538,1783505209.0160277,1,True
1783505209016244487,1783505209.0162444,1,True
1783505209020239214,1783505209.020239,1,True
1783505209036496269,1783505209.0364964,1,True
1783505209040519771,1783505209.0405197,1,True
1783505209052922703,1783505209.0529227,1,True
1783505209056848622,1783505209.0568485,1,True
1783505209060952805,1783505209.060953,1,True
1783505209069120226,1783505209.0691202,1,True
1783505209073449244,1783505209.0734491,1,True
1783505209077550322,1783505209.0775504,1,True
1783505209089590200,1783505209.0895903,1,True
1783505209093867681,1783505209.0938678,1,True
1783505209102142904,1783505209.102143,1,True
1783505209110059352,1783505209.1100593,1,True
1783505209114135924,1783505209.1141357,1,True
1783505209118493035,1783505209.1184928,1,True
1783505209122612668,1783505209.1226127,1,True
1783505209126502177,1783505209.126502,1,True
1783505209130814163,1783505209.1308143,1,True
1783505209134853935,1783505209.1348538,1,True
1783505209142820007,1783505209.1428201,1,True
1783505209151064803,1783505209.1510649,1,True
1783505209155263355,1783505209.1552632,1,True
1783505209163322482,1783505209.1633224,1,True
1783505209171542121,1783505209.171542,1,True
1783505209175652446,1783505209.1756523,1,True
1783505209179579617,1783505209.1795797,1,True
1783505209183963969,1783505209.183964,1,True
1783505209192079892,1783505209.1920798,1,True
1783505209196077045,1783505209.196077,1,True
1783505209200078195,1783505209.200078,1,True
1783505209212620049,1783505209.21262,1,True
1783505209216727068,1783505209.216727,1,True
1783505209220698602,1783505209.2206986,1,True
1783505209224985811,1783505209.2249858,1,True
1783505209237315826,1783505209.237316,1,True
1783505209237585614,1783505209.2375858,1,True
1783505209241399872,1783505209.2413998,1,True
1783505209253568693,1783505209.2535686,1,True
1783505209253838601,1783505209.2538385,1,True
1783505209269783208,1783505209.2697833,1,True
1783505209274165345,1783505209.2741652,1,True
1783505209282199745,1783505209.2821999,1,True
1783505209290380451,1783505209.2903805,1,True
1783505209294735909,1783505209.294736,1,True
1783505209298621140,1783505209.2986212,1,True
1783505209302780067,1783505209.3027802,1,True
1783505209314846355,1783505209.3148465,1,True
1783505209323115728,1783505209.3231158,1,True
1783505209335507389,1783505209.3355074,1,True
1783505209339735396,1783505209.3397353,1,True
1783505209343677965,1783505209.343678,1,True
1783505209347755219,1783505209.3477552,1,True
1783505209351840597,1783505209.3518405,1,True
1783505209356144227,1783505209.3561442,1,True
1783505209364089129,1783505209.364089,1,True
1783505209372352971,1783505209.372353,1,True
1783505209376648996,1783505209.376649,1,True
1783505209380315426,1783505209.3803153,1,True
1783505209388587023,1783505209.388587,1,True
1783505209392985100,1783505209.392985,1,True
1783505209397171800,1783505209.3971717,1,True
1783505209401006947,1783505209.401007,1,True
1783505209405023776,1783505209.4050238,1,True
1783505209413255799,1783505209.4132557,1,True
1783505209417273139,1783505209.417273,1,True
1783505209421297943,1783505209.421298,1,True
1783505209433825941,1783505209.433826,1,True
1783505209458518482,1783505209.4585185,1,True
1783505209462561711,1783505209.4625618,1,True
1783505209466639776,1783505209.4666398,1,True
1783505209470637229,1783505209.4706373,1,True
1783505209470751224,1783505209.4707513,1,True
1783505209474881907,1783505209.474882,1,True
1783505209482869489,1783505209.4828694,1,True
1783505209495016880,1783505209.495017,1,True
1783505209499212767,1783505209.4992127,1,True
1783505209503459569,1783505209.5034597,1,True
1783505209511393981,1783505209.511394,1,True
1783505209515733629,1783505209.5157335,1,True
1783505209519790263,1783505209.5197904,1,True
1783505209531921133,1783505209.5319211,1,True
1783505209536411585,1783505209.5364118,1,True
1783505209544213537,1783505209.5442135,1,True
1783505209552420492,1783505209.5524206,1,True
1783505209556771812,1783505209.5567718,1,True
1783505209560647185,1783505209.5606472,1,True
1783505209568806440,1783505209.5688064,1,True
1783505209572894103,1783505209.572894,1,True
1783505209577183015,1783505209.577183,1,True
1783505209580984328,1783505209.5809844,1,True
1783505209597592585,1783505209.5975926,1,True
1783505209601512441,1783505209.6015124,1,True
1783505209609585614,1783505209.6095858,1,True
1783505209613971970,1783505209.613972,1,True
1783505209618063681,1783505209.6180637,1,True
1783505209622138479,1783505209.6221383,1,True
1783505209626136543,1783505209.6261365,1,True
1783505209634217601,1783505209.6342177,1,True
1783505209642490681,1783505209.6424906,1,True
1783505209655025251,1783505209.6550252,1,True
1783505209655100734,1783505209.6551006,1,True
1783505209667208410,1783505209.6672084,1,True
1783505209671050209,1783505209.6710503,1,True
1783505209675540360,1783505209.6755404,1,True
1783505209679572759,1783505209.6795728,1,True
1783505209683644983,1783505209.683645,1,True
1783505209695799006,1783505209.695799,1,True
1783505209704141607,1783505209.7041416,1,True
1783505209711997190,1783505209.7119973,1,True
1783505209716441845,1783505209.7164419,1,True
1783505209720498730,1783505209.7204988,1,True
1783505209724672696,1783505209.7246728,1,True
1783505209732752632,1783505209.7327526,1,True
1783505209736835115,1783505209.736835,1,True
1783505209745051909,1783505209.7450519,1,True
1783505209757359862,1783505209.75736,1,True
1783505209765493389,1783505209.7654934,1,True
1783505209778121605,1783505209.7781217,1,True
1783505209778528652,1783505209.7785287,1,True
1783505209781959097,1783505209.781959,1,True
1783505209786167136,1783505209.7861671,1,True
1783505209794266389,1783505209.7942665,1,True
1783505209798237672,1783505209.7982378,1,True
1783505209814583915,1783505209.8145838,1,True
1783505209818616494,1783505209.8186166,1,True
1783505209831029836,1783505209.8310297,1,True
1783505209835258825,1783505209.835259,1,True
1783505209835372439,1783505209.8353724,1,True
1783505209843296912,1783505209.843297,1,True
1783505209855681550,1783505209.8556814,1,True
1783505209855791557,1783505209.8557916,1,True
1783505209871863063,1783505209.8718631,1,True
1783505209876382730,1783505209.8763828,1,True
1783505209884162821,1783505209.884163,1,True
1783505209892398350,1783505209.8923984,1,True
1783505209896634242,1783505209.8966343,1,True
1783505209900776518,1783505209.9007764,1,True
1783505209912742947,1783505209.9127429,1,True
1783505209916928725,1783505209.9169288,1,True
1783505209933228040,1783505209.933228,1,True
1783505209937415631,1783505209.9374156,1,True
1783505209941459561,1783505209.9414594,1,True
1783505209949603197,1783505209.949603,1,True
1783505209953843848,1783505209.953844,1,True
1783505209958065774,1783505209.9580657,1,True
1783505209961682620,1783505209.9616828,1,True
1783505209978351290,1783505209.9783514,1,True
1783505209982224719,1783505209.9822247,1,True
1783505209994644614,1783505209.9946446,1,True
1783505209998813930,1783505209.9988139,1,True
1783505210002737023,1783505210.0027368,1,True
1783505210007126484,1783505210.0071266,1,True
1783505210019167064,1783505210.019167,1,True
1783505210023223047,1783505210.023223,1,True
1783505210035707402,1783505210.0357075,1,True
1783505210035849731,1783505210.0358498,1,True
1783505210043749046,1783505210.043749,1,True
1783505210051923450,1783505210.0519235,1,True
1783505210056066127,1783505210.056066,1,True
1783505210060176562,1783505210.0601766,1,True
1783505210064379943,1783505210.06438,1,True
1783505210076625399,1783505210.0766253,1,True
1783505210084725322,1783505210.0847251,1,True
1783505210092804988,1783505210.092805,1,True
1783505210097178900,1783505210.097179,1,True
1783505210105315542,1783505210.1053157,1,True
1783505210109170817,1783505210.109171,1,True
1783505210117552201,1783505210.117552,1,True
1783505210117640558,1783505210.1176405,1,True
1783505210125705626,1783505210.1257057,1,True
1783505210133826749,1783505210.1338267,1,True
1783505210138149405,1783505210.1381493,1,True
1783505210146174367,1783505210.1461744,1,True
1783505210154375311,1783505210.1543753,1,True
1783505210158590774,1783505210.1585908,1,True
1783505210162612413,1783505210.1626124,1,True
1783505210162755913,1783505210.1627557,1,True
1783505210170766078,1783505210.170766,1,True
1783505210174797495,1783505210.1747975,1,True
1783505210182946601,1783505210.1829464,1,True
1783505210195192898,1783505210.1951928,1,True
1783505210203437123,1783505210.203437,1,True
1783505210215915307,1783505210.2159152,1,True
1783505210216008753,1783505210.2160087,1,True
1783505210219997229,1783505210.2199972,1,True
1783505210224001134,1783505210.224001,1,True
1783505210228169108,1783505210.2281692,1,True
1783505210236144497,1783505210.2361443,1,True
1783505210244441702,1783505210.2444415,1,True
1783505210256700573,1783505210.2567008,1,True
1783505210264928338,1783505210.2649283,1,True
1783505210269061246,1783505210.269061,1,True
1783505210272970552,1783505210.2729704,1,True
1783505210277322904,1783505210.277323,1,True
1783505210281381973,1783505210.2813818,1,True
1783505210293644771,1783505210.293645,1,True
1783505210297785283,1783505210.2977853,1,True
1783505210306010162,1783505210.30601,1,True
1783505210314079348,1783505210.3140793,1,True
1783505210318379000,1783505210.318379,1,True
1783505210322359882,1783505210.3223598,1,True
1783505210334548731,1783505210.3345487,1,True
1783505210338755057,1783505210.3387551,1,True
1783505210342821169,1783505210.3428211,1,True
1783505210346785670,1783505210.3467858,1,True
1783505210359091699,1783505210.3590918,1,True
1783505210367284308,1783505210.3672843,1,True
1783505210375559772,1783505210.3755596,1,True
1783505210379677802,1783505210.3796778,1,True
1783505210379757572,1783505210.3797576,1,True
1783505210383795812,1783505210.3837957,1,True
1783505210387863066,1783505210.3878632,1,True
1783505210395892948,1783505210.395893,1,True
1783505210404095325,1783505210.4040952,1,True
1783505210416538763,1783505210.416539,1,True
1783505210420584687,1783505210.4205847,1,True
1783505210432769829,1783505210.4327698,1,True
1783505210461890434,1783505210.4618905,1,True
1783505210465980832,1783505210.465981,1,True
1783505210466245941,1783505210.466246,1,True
1783505210470128848,1783505210.470129,1,True
1783505210474251417,1783505210.4742515,1,True
1783505210478253549,1783505210.4782536,1,True
1783505210478377111,1783505210.478377,1,True
1783505210486267620,1783505210.4862676,1,True
1783505210490374269,1783505210.490374,1,True
1783505210494348177,1783505210.4943483,1,True
