trial_id,receive_time_ns,feedback,status
4,1784025740669349355,0.15784773230552673,"Executing trajectory point 9/33 (error=0.1578, tol=0.1500)."
4,1784025740762815000,0.15784773230552673,"Executing trajectory point 9/33 (error=0.1578, tol=0.1500)."
4,1784025740863139555,0.15582753717899323,"Executing trajectory point 9/33 (error=0.1558, tol=0.1500)."
4,1784025740964560965,0.15380734205245972,"Executing trajectory point 9/33 (error=0.1538, tol=0.1500)."
4,1784025741065618912,0.15178713202476501,"Executing trajectory point 9/33 (error=0.1518, tol=0.1500)."
4,1784025741164414767,0.1497669368982315,"Executing trajectory point 9/33 (error=0.1498, tol=0.1500)."
4,1784025741164871277,0.2029131054878235,"Executing trajectory point 10/33 (error=0.2029, tol=0.1500)."
4,1784025741264748289,0.20190316438674927,"Executing trajectory point 10/33 (error=0.2019, tol=0.1500)."
4,1784025741366934009,0.1998826563358307,"Executing trajectory point 10/33 (error=0.1999, tol=0.1500)."
4,1784025741479285198,0.19786277413368225,"Executing trajectory point 10/33 (error=0.1979, tol=0.1500)."
